RPF_TOOL_GROUP,RPF_SUB_TOOL_GROUP,RPF_SUB_SUB_TOOL_GROUP,Assettype,TDA2RASSET_SerialNum,SLB_GEOUNIT,SLB_COUNTRY,SLB_DISTRICT,LOCATION,REPAIR_STATUS
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CPL-22.2M-3,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CPL-BV-001,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CPL-CT-001,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CPSC06001,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,E13P-2054,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,GO670330,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,IN25781,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,INMM08017,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,M 6145-1-4,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,MSO9420-1-5,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,N14RD2810,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,N14SC1658,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,PPS31-WS_CAS,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,RXML-0021-R,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,RXML-0022-R,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,RZML-140,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,T625,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,VIJ1943-1_2,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,VIJ1946-1-3,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,VIJ2169-1TO6,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SEPARATOR_SAMPLING_EQT,HCB,006,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,SEPARATOR_SAMPLING_EQT,HCB,033,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,SEPARATOR_SAMPLING_EQT,HCB,220,APG,AU,AUJAD,AUJAD-DHT,R
TS Miscellaneous,TS Miscellaneous,SEPARATOR_SAMPLING_EQT,HCB,HJC115,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,SEPARATOR_SAMPLING_EQT,HCB,HJC148,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,SEPARATOR_SAMPLING_EQT,SSK,148,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,SEPARATOR_SAMPLING_EQT,SSK,150,APG,AU,AUJAD,AUJAD-DHT,R
TS Miscellaneous,TS Miscellaneous,SHOP_EQUIPMENT,CASE-TPY,01,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,SHOP_EQUIPMENT,CASE-TPY,02,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,SHOP_EQUIPMENT,CASE-TPY,03,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,SHOP_EQUIPMENT,CASE-TPY,04,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,SHOP_EQUIPMENT,CASE-TPY,05,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,SHOP_EQUIPMENT,CASE-TPY,06,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,SLB_KINGPOSTS,KGP-AB,777,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,SLB_KINGPOSTS,KGP-AB,778,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,SLB_KNOCK_OUT_DRUMS,KOD-A,KOV1-9-6,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,SLB_KNOCK_OUT_DRUMS,KOD-A,KOV2-9-6,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,SWT_ACCESSORIES,APUMP-GEN,R2111,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,TCP_PUP_JOINTS,PUPJ278-GEN,4790147996-001-2,APG,AU,AUJAD,AUJAD-TCPF,O
TS Miscellaneous,TS Miscellaneous,TCP_PUP_JOINTS,PUPJ278-GEN,4790147996-001-6,APG,AU,AUJAD,AUJAD-TCPF,O
TS Miscellaneous,TS Miscellaneous,THIRD_PARTY_EQUIPMENT,THICK-MTR,200844008,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,THIRD_PARTY_EQUIPMENT,THICK-MTR,30416,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,THIRD_PARTY_EQUIPMENT,THICK-MTR,6826,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,THIRD_PARTY_EQUIPMENT,THICK-MTR,6862,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,TOPSIDE_PHASEWATCHERS,VXVL-A,20,APG,AU,AUJAD,AUJAD-PSV,O
TS Miscellaneous,TS Miscellaneous,TOPSIDE_PHASEWATCHERS,VXVL-A,22,APG,AU,AUJAD,AUJAD-PSV,O
TS Miscellaneous,TS Miscellaneous,TOPSIDE_PHASEWATCHERS,VXVM-A,27,APG,AU,AUJAD,AUJAD-PSV,O
TS Miscellaneous,TS Miscellaneous,TOPSIDE_PHASEWATCHERS,VXVM-A,47,APG,AU,AUJAD,AUJAD-PSV,O
TS Miscellaneous,TS Miscellaneous,TOPSIDE_PHASEWATCHERS,VXVM-A,51,APG,AU,AUJAD,AUJAD-PSV,O
TS Miscellaneous,TS Miscellaneous,TRIAXIAL,LRA-TRXLGCY,TT1 100093,APG,AU,AUBNE,AUBNE-LABR,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMF-BB,778,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMF-C,835,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMF-C,844,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMF-C,868,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMF-C,901,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMF-C,935,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMH-BB,778,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMH-C,815,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMH-C,868,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMH-C,901,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMH-C,928,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMH-C,942,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMH-C,947,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMI-BB,777,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMI-C,856A,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMI-C,901,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMI-C,928,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,U-BOOMS,UBMI-C,947,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,UNIGAGES,WCQG-CB,8148,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,UNIGAGES,WCQG-CB,8254,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,UNIGAGES,WCQG-CB,8306,APG,AU,AUJAD,AUJAD-WLES,O
TS Miscellaneous,TS Miscellaneous,UNIGAGES,WPHC-C,4088,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,UNIGAGES,WPHC-F,939,APG,AU,AUJAD,AUJAD-WLES,O
TS Miscellaneous,TS Miscellaneous,VX_BYPASS_MANIFOLDS,FMF-XA,762,APG,AU,AUJAD,AUJAD-TSW,R
TS Miscellaneous,TS Miscellaneous,VX_SPECTRA,VX6INRAE-A,60037,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WELLHEAD_SAMPLING_EQT,WSK,008,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,H2S-AT,AUTOTIT-001,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,HACH,001-APG,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,HACH,INFRACAL,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,HAK-U,HAK-U-014,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,HAK-U,UOP011,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,HAK-U,UOP012,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,MERC,017,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,MERC,019,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,MERC,022,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,MERC,563,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,RAD,004,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,RAD,027,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,RAD,26,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,RAD,RAD002,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,RAD,RAD04,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,WAT-A,FRAC01,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,WSC_PRECON-TPY,010,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WELLSITE_CHEMISTRY,WSC_PRECON-TPY,060,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SAN-TPY,055-06,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SAN-TPY,060-06,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SAN-TPY,175-05,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SAN-TPY,187-05,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SAN-TPY,273-15,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SAN-TPY,313-21,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SBSS-A,1722,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SBSS-A,935,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SBSS-A,957,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SBSS-A,981,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SBSS-A,987,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SBWS-A,1006,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SBWS-A,1011,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SBWS-A,1714,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SBWS-A,969,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SBWS-A,983,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SPEE-AA,701,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SPEE-AA,702,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SPEE-AA,703,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SPEE-AA,704,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SPEE-AB,721,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SPEE-AB,722,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,STAF-AB,893,APG,AU,AUJAD,AUJAD-TSW,R
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,STAF-B,706,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,STAF-B,726,APG,AU,AUJAD,AUJAD-TSW,R
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,STAF-B,798,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,STAF-B,817,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,STPS-TPY,105240109,APG,AU,AUPER,AUPER-SWC,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SVM-AB,721,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SVM-AB,722,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SVM-AB,723,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRED_SURFACE_ACQUISITION,SVM-AB,724,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SVM-AA,702,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWANV-FA,722,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWANV-FA,726,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWANV-FA,727,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWANV-FA,730,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWANV-FA,731,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWANV-FA,732,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWG-BA,02587526,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWG-BA,09896976,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWG-BA,2614012,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWG-BA,2614014,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWG-BA,3006749,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWG-BA,3006750,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWM-A,701,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,SWM-AB,721,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WDPS-A,9646563,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WDPS-A,9646570,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WDPS-A,9762836,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WDPS-A,9762837,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WPT-BA,02562594,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WPT-BA,2562594,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WPT-BA,2614066,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WPT-BA,2659127,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WPT-BA,3501909,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WPT-BA,3520597,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WPT-BA,3520598,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-A,0220573,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-A,0220574,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-A,9646559,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AB,0242240,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AB,0242241,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AB,0242242,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AB,0242243,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AB,0242244,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0200646,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0200650,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0231812,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0231813,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0231814,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0231815,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0243365,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0243366,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0243367,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0243368,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0243369,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-AC,0243370,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-B,09985177,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CA,9646543,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,09950506,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,09950507,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,09950508,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,09950509,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,09950510,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,09999934,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,09999935,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,09999941,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,09999942,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,09999943,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,09999944,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,10010203,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,10010205,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,10010206,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,WIRELESS_SURFACE_ACQUISITION,WSPS-CD,10010208,APG,AU,AUJAD,AUJAD-TSW,O
